epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,639.956,0.51326,0.52501,1.04935,0.92159,0.91135,0.96348,0.85598,0.47177,0.42713,1.01509,0.0007624,0.0007624,0.0007624
26,664.597,0.50369,0.52511,1.04389,0.94179,0.9266,0.96844,0.86377,0.45915,0.40697,0.99321,0.0007525,0.0007525,0.0007525
27,689.178,0.49274,0.51394,1.03737,0.91803,0.90961,0.9592,0.86193,0.45867,0.42247,0.9936,0.0007426,0.0007426,0.0007426
28,713.735,0.49615,0.508,1.04067,0.9398,0.90036,0.96392,0.86421,0.45088,0.41908,0.99513,0.0007327,0.0007327,0.0007327
29,738.175,0.4827,0.48973,1.0311,0.94226,0.9212,0.96694,0.87388,0.44906,0.38571,0.98376,0.0007228,0.0007228,0.0007228
30,762.644,0.48464,0.48367,1.02911,0.94941,0.89538,0.96224,0.86764,0.46103,0.4015,0.99394,0.0007129,0.0007129,0.0007129
31,787.189,0.48791,0.48717,1.03284,0.9539,0.91143,0.96526,0.8736,0.45081,0.3895,0.99012,0.000703,0.000703,0.000703
32,813.471,0.50665,0.47557,1.04549,0.95743,0.9031,0.96872,0.86153,0.47364,0.40725,1.01471,0.0006931,0.0006931,0.0006931
33,838.445,0.46766,0.4622,1.02312,0.94674,0.89038,0.96283,0.86743,0.45673,0.40705,0.99109,0.0006832,0.0006832,0.0006832
34,863.006,0.46745,0.46486,1.01671,0.93253,0.91819,0.96505,0.87897,0.43418,0.39116,0.97264,0.0006733,0.0006733,0.0006733
35,887.778,0.47168,0.45657,1.02202,0.94775,0.90776,0.95973,0.87271,0.43353,0.36728,0.97988,0.0006634,0.0006634,0.0006634
36,912.471,0.46005,0.45107,1.01355,0.95414,0.89947,0.96738,0.88202,0.41489,0.37483,0.96201,0.0006535,0.0006535,0.0006535
37,937.322,0.45968,0.44572,1.01628,0.94899,0.91842,0.97158,0.88162,0.42064,0.36062,0.96594,0.0006436,0.0006436,0.0006436
38,962.144,0.46607,0.44858,1.01526,0.94938,0.91135,0.96572,0.87858,0.42277,0.36854,0.96287,0.0006337,0.0006337,0.0006337
39,986.991,0.46083,0.44844,1.01477,0.93458,0.90662,0.95799,0.87004,0.42486,0.38208,0.97356,0.0006238,0.0006238,0.0006238
40,1011.68,0.45327,0.44838,1.01294,0.9455,0.93597,0.97584,0.88978,0.41057,0.33754,0.95687,0.0006139,0.0006139,0.0006139
41,1036.24,0.44464,0.42108,1.0058,0.95166,0.92449,0.97151,0.88113,0.42915,0.3588,0.97814,0.000604,0.000604,0.000604
42,1060.81,0.45539,0.42638,1.01208,0.95072,0.93114,0.97581,0.88573,0.43366,0.33997,0.97692,0.0005941,0.0005941,0.0005941
43,1085.33,0.44463,0.42122,1.01056,0.96597,0.92172,0.97309,0.88998,0.42522,0.33416,0.96654,0.0005842,0.0005842,0.0005842
44,1109.87,0.4436,0.42788,1.00753,0.95247,0.92182,0.9717,0.88832,0.41737,0.35377,0.97325,0.0005743,0.0005743,0.0005743
45,1134.31,0.43041,0.40511,0.99565,0.95102,0.91528,0.96669,0.88524,0.41985,0.36165,0.96561,0.0005644,0.0005644,0.0005644
46,1158.8,0.43494,0.41002,1.00614,0.95478,0.91644,0.97142,0.88897,0.41239,0.34126,0.96067,0.0005545,0.0005545,0.0005545
47,1183.61,0.43338,0.40061,0.99986,0.96238,0.92495,0.97326,0.89339,0.40449,0.32893,0.96147,0.0005446,0.0005446,0.0005446
48,1208.3,0.42248,0.39031,0.99893,0.96294,0.9231,0.97311,0.89443,0.40238,0.33097,0.95191,0.0005347,0.0005347,0.0005347
49,1232.96,0.42677,0.39216,0.99512,0.96125,0.90944,0.97017,0.89349,0.39983,0.35294,0.94201,0.0005248,0.0005248,0.0005248
50,1257.76,0.43134,0.39222,0.99997,0.96422,0.93717,0.97682,0.89505,0.39725,0.31402,0.94935,0.0005149,0.0005149,0.0005149
51,1282.34,0.42241,0.3846,0.99072,0.94642,0.92503,0.96915,0.8873,0.40613,0.33166,0.95753,0.000505,0.000505,0.000505
52,1307.03,0.40886,0.37552,0.98491,0.95039,0.93129,0.97221,0.89446,0.39843,0.31616,0.94397,0.0004951,0.0004951,0.0004951
53,1331.73,0.42152,0.37679,0.99043,0.94494,0.92234,0.96964,0.88968,0.40784,0.32999,0.95894,0.0004852,0.0004852,0.0004852
54,1356.31,0.40707,0.36863,0.98951,0.96005,0.9174,0.96799,0.88795,0.40042,0.31645,0.95576,0.0004753,0.0004753,0.0004753
55,1381.07,0.39953,0.3639,0.98418,0.96789,0.92478,0.97089,0.89337,0.39903,0.31327,0.94751,0.0004654,0.0004654,0.0004654
56,1405.6,0.40504,0.36591,0.98363,0.95255,0.92978,0.96917,0.89598,0.38637,0.32308,0.94157,0.0004555,0.0004555,0.0004555
57,1430.18,0.40582,0.35781,0.9856,0.96922,0.92222,0.9722,0.89802,0.39069,0.3088,0.94044,0.0004456,0.0004456,0.0004456
58,1454.69,0.39698,0.3532,0.97725,0.96678,0.937,0.97775,0.90002,0.39608,0.30919,0.94921,0.0004357,0.0004357,0.0004357
59,1479.1,0.3996,0.36081,0.97924,0.957,0.9404,0.97391,0.89474,0.41062,0.32652,0.95697,0.0004258,0.0004258,0.0004258
60,1503.58,0.39114,0.35171,0.98018,0.95584,0.93352,0.97377,0.90116,0.38986,0.31078,0.94072,0.0004159,0.0004159,0.0004159
61,1528.13,0.39485,0.35395,0.98005,0.96927,0.92899,0.97368,0.89804,0.3908,0.30504,0.9459,0.000406,0.000406,0.000406
62,1552.95,0.39514,0.35374,0.97818,0.95798,0.92301,0.97068,0.89619,0.38885,0.32557,0.94662,0.0003961,0.0003961,0.0003961
63,1577.55,0.38615,0.34184,0.97531,0.96617,0.92985,0.97559,0.90536,0.37621,0.29228,0.92958,0.0003862,0.0003862,0.0003862
64,1602.25,0.37306,0.32469,0.96465,0.96163,0.91946,0.9706,0.9048,0.37065,0.31675,0.92524,0.0003763,0.0003763,0.0003763
65,1630.92,0.38653,0.3442,0.97104,0.97763,0.91894,0.97246,0.90174,0.38211,0.3071,0.94001,0.0003664,0.0003664,0.0003664
66,1657.71,0.38187,0.33508,0.97537,0.95934,0.94528,0.97995,0.90789,0.38196,0.28649,0.93413,0.0003565,0.0003565,0.0003565
67,1682.44,0.37688,0.3267,0.97245,0.95862,0.93268,0.97629,0.90729,0.37688,0.30052,0.927,0.0003466,0.0003466,0.0003466
68,1707.12,0.37797,0.32819,0.97238,0.9648,0.92673,0.97367,0.90572,0.38087,0.30059,0.93018,0.0003367,0.0003367,0.0003367
69,1731.84,0.37231,0.3255,0.96471,0.95615,0.94059,0.97568,0.90709,0.37657,0.29587,0.92979,0.0003268,0.0003268,0.0003268
70,1756.41,0.37116,0.31919,0.96721,0.97301,0.93956,0.98053,0.91196,0.37871,0.27895,0.93029,0.0003169,0.0003169,0.0003169
71,1780.93,0.37426,0.32383,0.96651,0.97719,0.92537,0.97987,0.90956,0.37045,0.28219,0.92564,0.000307,0.000307,0.000307
72,1805.42,0.37308,0.32408,0.97015,0.97443,0.94442,0.98209,0.91339,0.36997,0.27491,0.92169,0.0002971,0.0002971,0.0002971
73,1829.96,0.36396,0.31563,0.95895,0.97066,0.94812,0.98282,0.91295,0.37128,0.26911,0.91903,0.0002872,0.0002872,0.0002872
74,1854.56,0.36263,0.30982,0.96048,0.96707,0.94559,0.98321,0.91272,0.36736,0.27988,0.92075,0.0002773,0.0002773,0.0002773
75,1879.17,0.35964,0.30988,0.95614,0.97959,0.93046,0.98126,0.91266,0.3612,0.27589,0.92102,0.0002674,0.0002674,0.0002674
76,1903.99,0.36379,0.30867,0.96323,0.97085,0.91738,0.97825,0.91065,0.36494,0.29,0.93117,0.0002575,0.0002575,0.0002575
77,1928.73,0.36306,0.30915,0.95946,0.97984,0.92659,0.97896,0.91399,0.36867,0.2752,0.93143,0.0002476,0.0002476,0.0002476
78,1953.33,0.35979,0.3018,0.96302,0.97524,0.92309,0.9768,0.9082,0.3649,0.28751,0.92587,0.0002377,0.0002377,0.0002377
79,1978.1,0.35564,0.29851,0.95604,0.96899,0.93593,0.978,0.91295,0.35444,0.26752,0.91934,0.0002278,0.0002278,0.0002278
80,2002.73,0.34518,0.29295,0.95629,0.97364,0.92381,0.97716,0.91255,0.36401,0.28178,0.92534,0.0002179,0.0002179,0.0002179
81,2027.45,0.34913,0.29551,0.95468,0.96537,0.93373,0.97922,0.91405,0.36571,0.27442,0.92317,0.000208,0.000208,0.000208
82,2052.2,0.34598,0.29105,0.95711,0.96777,0.93198,0.97678,0.91432,0.3571,0.27349,0.91719,0.0001981,0.0001981,0.0001981
83,2077,0.34764,0.28434,0.95253,0.96521,0.93888,0.97889,0.91722,0.35715,0.26521,0.92055,0.0001882,0.0001882,0.0001882
84,2101.7,0.34303,0.28417,0.95167,0.95965,0.94231,0.97827,0.91108,0.35683,0.26448,0.91963,0.0001783,0.0001783,0.0001783
85,2126.28,0.33514,0.28016,0.94671,0.97773,0.92986,0.98019,0.91485,0.36544,0.26873,0.92904,0.0001684,0.0001684,0.0001684
86,2150.77,0.33772,0.28338,0.95296,0.97025,0.93536,0.98195,0.91563,0.35223,0.25541,0.91759,0.0001585,0.0001585,0.0001585
87,2175.26,0.33091,0.27662,0.94717,0.98247,0.9224,0.97995,0.91612,0.35397,0.26085,0.91893,0.0001486,0.0001486,0.0001486
88,2199.85,0.33806,0.28123,0.94745,0.96806,0.92575,0.97814,0.91654,0.35451,0.26798,0.91821,0.0001387,0.0001387,0.0001387
89,2224.49,0.32702,0.27276,0.94218,0.96039,0.93924,0.97831,0.916,0.35573,0.26722,0.91758,0.0001288,0.0001288,0.0001288
90,2249.09,0.32969,0.26831,0.94701,0.96803,0.92683,0.98121,0.91817,0.35028,0.26098,0.91463,0.0001189,0.0001189,0.0001189
91,2289.83,0.24848,0.20361,0.87089,0.96562,0.91373,0.97379,0.91205,0.35551,0.28493,0.92692,0.000109,0.000109,0.000109
92,2314.4,0.23628,0.18638,0.85811,0.95368,0.93922,0.97702,0.91366,0.35589,0.27277,0.92588,9.91e-05,9.91e-05,9.91e-05
93,2338.96,0.23525,0.1803,0.86042,0.96936,0.93442,0.9795,0.9192,0.35171,0.26997,0.9173,8.92e-05,8.92e-05,8.92e-05
94,2363.44,0.22888,0.17688,0.85796,0.96867,0.93053,0.97929,0.91692,0.35263,0.26853,0.91728,7.93e-05,7.93e-05,7.93e-05
95,2390.23,0.23063,0.17817,0.85546,0.97109,0.93269,0.97844,0.91634,0.34665,0.26644,0.91613,6.94e-05,6.94e-05,6.94e-05
96,2414.9,0.22293,0.17396,0.85297,0.9703,0.92437,0.97711,0.91643,0.34763,0.2681,0.91764,5.95e-05,5.95e-05,5.95e-05
97,2439.54,0.21593,0.16997,0.85144,0.96991,0.92854,0.97664,0.91584,0.34299,0.26366,0.91339,4.96e-05,4.96e-05,4.96e-05
98,2464,0.22008,0.16798,0.85235,0.9738,0.92724,0.97817,0.91641,0.3405,0.26326,0.91212,3.97e-05,3.97e-05,3.97e-05
99,2491.58,0.21699,0.16878,0.84763,0.97527,0.92693,0.97692,0.9172,0.33719,0.26229,0.90852,2.98e-05,2.98e-05,2.98e-05
100,2519.6,0.2155,0.16129,0.84767,0.96294,0.93969,0.97848,0.91806,0.33788,0.26005,0.9097,1.99e-05,1.99e-05,1.99e-05
